Date,SKUCode,ProductDescription,Commodity,ProductGroup,LocationCode,LocationType,InventoryOnHand,Inbound_ExpectedQty,Inbound_ReceivedQty,TransfersInExpected,TransfersInReceived,TotalSupply,GoodSalesShipping,Demand_OriginalQty,Demand_OutstandingQty,Donations,TransferShippingOut,Net_Position,Shortage_Flag,NetAvailable
2026-03-17,RTRM1067,Organic Romana - 12x1lb ORG Roma Poly No1,Organic Romana,RM,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1067,Organic Romana - 12x1lb ORG Roma Poly No1,Organic Romana,RM,MPLW,MPL,0.0,1316.0,0.0,0.0,0.0,0.0,0.0,170.0,246.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1070,Romana - 25lb 80-100ct Roma AD No1,Romana,RM,DIRECT,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1070,Romana - 25lb 80-100ct Roma AD No1,Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1070,Romana - 25lb 80-100ct Roma AD No1,Romana,RM,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1070,Romana - 25lb 80-100ct Roma AD No1,Romana,RM,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1077,Organic Romana - 12x1lb ORG Roma WEG Poly No1,Organic Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1077,Organic Romana - 12x1lb ORG Roma WEG Poly No1,Organic Romana,RM,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1085,Marzano - 25lb Marzano Romana No1,Marzano,RM,MPL1,MPL,421.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,421.0,0,421.0
2026-03-17,RTRM1086,Marzano - 8x3lb Marzano Romana No1,Marzano,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,111.0,1.0,0.0,-111.0,1,0.0
2026-03-17,RTRM1089,Romana - 25lb XL Roma S No1,Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTRM1089,Romana - 25lb XL Roma S No1,Romana,RM,MPL2_INV,MPL,0.0,1452.0,1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0,0.0
2026-03-17,RTOV1007,11lb TOV KY No1,TOV,OV,DIRECT,DC,0.0,3360.0,3359.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.9999999999995,0,0.0
2026-03-17,RTOV1132,6x3lb TOV TS No1,TOV,OV,DIRECT,DC,0.0,1925.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.0,0,0.0
2026-03-17,RTOV1132,6x3lb TOV TS No1,TOV,OV,MPL8,MPL,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1151,4lb TOV No1,TOV,OV,DIRECT,DC,0.0,8880.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0,0.0
2026-03-17,RTOV1113,11lb TOV BYF No1,TOV,OV,GEF,Unknown,0.0,1398.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.0,0,0.0
2026-03-17,RTOV1113,11lb TOV BYF No1,TOV,OV,MPL8,MPL,0.0,2494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1008,11lb TOV No1,TOV,OV,MPL6-B,MPL,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1008,11lb TOV No1,TOV,OV,MPL8,MPL,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1008,11lb TOV No1,TOV,OV,MPLW,MPL,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1034,11lb ORG TOV No1,Organic TOV,OV,MPL2_INV,MPL,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1034,11lb ORG TOV No1,Organic TOV,OV,MPL6-B,MPL,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1034,11lb ORG TOV No1,Organic TOV,OV,MPL8,MPL,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1034,11lb ORG TOV No1,Organic TOV,OV,MPLW,MPL,0.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1035,11lb ORG Closed Poly No1,Organic TOV,OV,MPL1,MPL,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1035,11lb ORG Closed Poly No1,Organic TOV,OV,MPL2_INV,MPL,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1035,11lb ORG Closed Poly No1,Organic TOV,OV,MPL6-B,MPL,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1035,11lb ORG Closed Poly No1,Organic TOV,OV,MPL8,MPL,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1152,11x1lb ORG Closed NP Poly No1,Organic TOV,OV,MPL8,MPL,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1070,6x1.5lb ORG WEG Net No1,Organic TOV,OV,MPL8,MPL,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1069,14x16oz ORG TJ Flow No1,Organic TOV,OV,MPL8,MPL,0.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1142,9x16oz ORG ALB Flow No1,Organic TOV,OV,MPL8,MPL,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1084,13lb Closed WMC Poly No1,TOV,OV,FRE-AB,Unknown,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTKU1025,10x1lb Kumato TJ Flow No1,Kumato,KU,MPLW,MPL,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1028,8x2lb TOV Clam No1,TOV,OV,MPL2_INV,MPL,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1060,8x24oz TOV Closed Poly No1,TOV,OV,MPL6-B,MPL,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTKU1012,10x1lb Kumato Clam No1,Kumato,KU,MPL2_INV,MPL,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTKU1012,10x1lb Kumato Clam No1,Kumato,KU,MPLW,MPL,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTKU1039,8x2lb Kumato TS No1,Kumato,KU,MPL1,MPL,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1042,13lb TOV Open Poly No1,TOV,OV,DIRECT,DC,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0,0.0
2026-03-17,PRE-CUT-GSP,GDC PreCut Item,Produce,,MPL1,MPL,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,PRE-CUT-GSP,GDC PreCut Item,Produce,,MPL1_US_XD,MPL,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,PRE-CUT-GSP,GDC PreCut Item,Produce,,MPL2_INV,MPL,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,PRE-CUT-GSP,GDC PreCut Item,Produce,,MPL8,MPL,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,PRE-CUT-GSP,GDC PreCut Item,Produce,,SG-ON,Unknown,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1046,13lb Closed Poly No1,TOV,OV,MPL2_INV,MPL,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1180,11lb TOV MN No1,TOV,OV,DIRECT,DC,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1176,6x3lb TOV BYF TS No1,TOV,OV,DIRECT,DC,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0,0.0
2026-03-17,RTBH1001,10lb Hloom Mix No1,Heirloom,BH,MPL3,MPL,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTBH1001,10lb Hloom Mix No1,Heirloom,BH,MPL8,MPL,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTBB1217,15lb USA 28ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0,0.0
2026-03-17,RTBB1217,15lb USA 28ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,630.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0,0.0
2026-03-17,RTBB1216,15lb USA 32ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0,0.0
2026-03-17,RTBB1216,15lb USA 32ct Beef No1,Beefsteak,BB,MPL3,MPL,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTBB1264,12x2ct Clam Beef Red No1,Beefsteak,BB,MPL2_INV,MPL,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0
2026-03-17,RTBH1055,12x2ct 16oz Hloom Mix Flow No1,Heirloom,BH,MPL3,MPL,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1124,13lb TOV Open MI Poly No1,TOV,OV,MPL2_INV,MPL,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1179,25lb TH Fresh TOV No1,TOV,OV,MPL2_INV,MPL,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-17,RTOV1006,11lb TOV NY No1,TOV,OV,GEF,Unknown,0.0,1080.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0,0.0
2026-03-17,RTOV1168,11x1lb ORG Closed GG Poly No1,Organic TOV,OV,MPL2_INV,MPL,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1007,Beefsteak - 15lb 22ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,360.0,320.0,360.0,0.0,0.0,-360.0,1,-360.0
2026-03-18,RTBB1007,Beefsteak - 15lb 22ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1007,Beefsteak - 15lb 22ct Beef No1,Beefsteak,BB,MPL3,MPL,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1007,Beefsteak - 15lb 22ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,984.0,0.0,0.0,0.0,0.0,0.0,330.0,795.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1007,Beefsteak - 15lb 22ct Beef No1,Beefsteak,BB,MPLW,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,450.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1010,Beefsteak - 15lb 32ct Beef No1,Beefsteak,BB,MPL1,MPL,270.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,270.0,0,270.0
2026-03-18,RTBB1010,Beefsteak - 15lb 32ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1012,Beefsteak - 15lb 35ct Beef No1,Beefsteak,BB,MPL1,MPL,450.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,450.0,0,450.0
2026-03-18,RTBB1012,Beefsteak - 15lb 35ct Beef No1,Beefsteak,BB,MPL6-B,MPL,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1015,Beefsteak - 15lb 39ct Beef No1,Beefsteak,BB,MPL1,MPL,869.0,0.0,0.0,0.0,0.0,869.0,90.0,0.0,90.0,0.0,0.0,779.0,0,779.0
2026-03-18,RTBB1015,Beefsteak - 15lb 39ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1015,Beefsteak - 15lb 39ct Beef No1,Beefsteak,BB,MPL6-B,MPL,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1017,Beefsteak - 15lb 42ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1018,Beefsteak - 15lb 45ct Red No1,Beefsteak,BB,MPL1,MPL,1462.0,0.0,0.0,0.0,0.0,1462.0,270.0,0.0,270.0,0.0,0.0,1192.0,0,1192.0
2026-03-18,RTBB1023,Beefsteak - 15lb 25ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,490.0,0.0,0.0,-490.0,1,-490.0
2026-03-18,RTBB1023,Beefsteak - 15lb 25ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,720.0,0.0,0.0,0.0,0.0,0.0,840.0,1320.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1023,Beefsteak - 15lb 25ct Beef No1,Beefsteak,BB,MPL3,MPL,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1023,Beefsteak - 15lb 25ct Beef No1,Beefsteak,BB,MPL6-B,MPL,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1023,Beefsteak - 15lb 25ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1023,Beefsteak - 15lb 25ct Beef No1,Beefsteak,BB,MPLW,MPL,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1028,Beefsteak - 8x6ct Beef Clam No1,Beefsteak,BB,DIRECT,DC,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1028,Beefsteak - 8x6ct Beef Clam No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1028,Beefsteak - 8x6ct Beef Clam No1,Beefsteak,BB,MPL2_INV,MPL,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1028,Beefsteak - 8x6ct Beef Clam No1,Beefsteak,BB,MPL3,MPL,0.0,192.0,0.0,0.0,0.0,0.0,0.0,75.0,175.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1028,Beefsteak - 8x6ct Beef Clam No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1030,Beefsteak - 12x4ct 16oz Beef Clam No1,Beefsteak,BB,MPL1,MPL,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,70.0
2026-03-18,RTBB1030,Beefsteak - 12x4ct 16oz Beef Clam No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1030,Beefsteak - 12x4ct 16oz Beef Clam No1,Beefsteak,BB,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1033,Beefsteak - 15lb Beef No2,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1036,Beefsteak - 15lb 30ct Beef No1,Beefsteak,BB,MPL1,MPL,270.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,270.0,0,270.0
2026-03-18,RTBB1036,Beefsteak - 15lb 30ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1036,Beefsteak - 15lb 30ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1053,Organic Beefsteak - 15lb ORG Beef 35-39ct No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,-5.0,1,-5.0
2026-03-18,RTBB1054,Organic Beefsteak - 15lb ORG Beef 30-32ct No1,Organic Beefsteak,BB,MPL1,MPL,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0,5.0
2026-03-18,RTBB1059,Organic Beefsteak - 15lb ORG Beef 16-20ct No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1059,Organic Beefsteak - 15lb ORG Beef 16-20ct No1,Organic Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL2_INV,MPL,0.0,270.0,0.0,0.0,0.0,0.0,0.0,40.0,150.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL6-B,MPL,0.0,720.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPLW,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL6-B,MPL,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL8,MPL,0.0,43.0,0.0,0.0,0.0,0.0,0.0,195.0,375.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1071,Beefsteak - 12x4ct KRO Beef Clam No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1071,Beefsteak - 12x4ct KRO Beef Clam No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1075,Beefsteak - 15lb 16ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1075,Beefsteak - 15lb 16ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1076,Beefsteak - 15lb 18ct Beef No1,Beefsteak,BB,MPL1,MPL,247.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,247.0,0,247.0
2026-03-18,RTBB1076,Beefsteak - 15lb 18ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1076,Beefsteak - 15lb 18ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL1,MPL,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0,90.0
2026-03-18,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,570.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPLW,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1078,Beefsteak - 15lb 14ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1078,Beefsteak - 15lb 14ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,DIRECT,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0,0.0
2026-03-18,RTBB1093,Beefsteak - 15lb 30-33ct Beef TB No1,Beefsteak,BB,FRE-AB,Unknown,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0,0.0
